week,show_type,title,ori_country,genre,release_date,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent
29,Movie,The Old Guard,USA,Superhero,2020-07-10,True,82%,80%,BGR,https://flixpatrol.com/title/the-old-guard,EUR
29,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69%,,BGR,https://flixpatrol.com/title/warrior-nun,EUR
28,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,BGR,https://flixpatrol.com/title/365-days,EUR
28,TV Show,Warrior Nun,USA,Fantasy,2020-07-02,True,69%,,BGR,https://flixpatrol.com/title/warrior-nun,EUR
27,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,BGR,https://flixpatrol.com/title/365-days,EUR
27,TV Show,Dark,Germany,Mystery,2017-12-01,True,87%,94%,BGR,https://flixpatrol.com/title/dark-2017,EUR
26,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,BGR,https://flixpatrol.com/title/365-days,EUR
26,TV Show,The Order,USA,Fantasy,2019-03-07,True,69%,100%,BGR,https://flixpatrol.com/title/the-order-2019,EUR
25,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,BGR,https://flixpatrol.com/title/365-days,EUR
25,TV Show,The Order,USA,Fantasy,2019-03-07,True,69%,100%,BGR,https://flixpatrol.com/title/the-order-2019,EUR
24,Movie,365 Days,Poland,Romance,2020-06-07,False,35%,,BGR,https://flixpatrol.com/title/365-days,EUR
24,TV Show,13 Reasons Why,USA,Drama,2017-03-31,True,84%,39%,BGR,https://flixpatrol.com/title/13-reasons-why,EUR
23,Movie,Venom,USA,Superhero,2018-10-03,False,71%,29%,BGR,https://flixpatrol.com/title/venom-2018,EUR
23,TV Show,Rick and Morty,USA,Animated,2013-12-02,False,93%,,BGR,https://flixpatrol.com/title/rick-and-morty,EUR
22,Movie,Harry Potter and the Philosopher's Stone,United Kingdom,Fantasy,2001-11-04,False,75%,,BGR,https://flixpatrol.com/title/harry-potter-and-the-philosophers-stone,EUR
22,Documentary TV,History 101,United Kingdom,Documentary,2020-05-22,True,60%,,BGR,https://flixpatrol.com/title/history-101,EUR
21,Movie,Harry Potter and the Philosopher's Stone,United Kingdom,Fantasy,2001-11-04,False,75%,,BGR,https://flixpatrol.com/title/harry-potter-and-the-philosophers-stone,EUR
21,TV Show,Rick and Morty,USA,Animated,2013-12-02,False,93%,,BGR,https://flixpatrol.com/title/rick-and-morty,EUR
20,Movie,The Wrong Missy,USA,Comedy,2020-05-13,True,56%,25%,BGR,https://flixpatrol.com/title/the-wrong-missy,EUR
20,TV Show,Rick and Morty,USA,Animated,2013-12-02,False,93%,,BGR,https://flixpatrol.com/title/rick-and-morty,EUR
19,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,BGR,https://flixpatrol.com/title/extraction-2020,EUR
19,Documentary TV,The Last Dance,USA,Documentary,2020-04-19,True,94%,97%,BGR,https://flixpatrol.com/title/the-last-dance,EUR
18,Movie,Extraction,USA,Action,2020-04-24,True,70%,68%,BGR,https://flixpatrol.com/title/extraction-2020,EUR
18,TV Show,Never Have I Ever,USA,Comedy,2020-04-27,True,78%,98%,BGR,https://flixpatrol.com/title/never-have-i-ever,EUR
17,Movie,Recep Ivedik 6,Turkey,Comedy,2019-11-07,False,28%,,BGR,https://flixpatrol.com/title/recep-ivedik-6,EUR
17,TV Show,Too Hot to Handle,USA,Reality-Show,2020-04-17,True,42%,37%,BGR,https://flixpatrol.com/title/too-hot-to-handle,EUR
16,Movie,Recep Ivedik 6,Turkey,Comedy,2019-11-07,False,28%,,BGR,https://flixpatrol.com/title/recep-ivedik-6,EUR
16,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,BGR,https://flixpatrol.com/title/money-heist,EUR
15,Documentary,Money Heist: The Phenomenon,Spain,Documentary,2020-04-03,True,78%,,BGR,https://flixpatrol.com/title/money-heist-the-phenomenon,EUR
15,TV Show,Money Heist,Spain,Action,2017-05-02,True,84%,93%,BGR,https://flixpatrol.com/title/money-heist,EUR
14,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,BGR,https://flixpatrol.com/title/the-platform,EUR
14,TV Show,Freud,Austria,Drama,2020-03-15,True,67%,50%,BGR,https://flixpatrol.com/title/freud,EUR
13,Movie,The Platform,Spain,Science Fiction,2020-03-20,True,73%,,BGR,https://flixpatrol.com/title/the-platform,EUR
13,TV Show,Freud,Austria,Drama,2020-03-15,True,67%,50%,BGR,https://flixpatrol.com/title/freud,EUR
